# Scenerio I: m2=550GeV,m3=510GeV
# mu= 530 GeV
# for all of the numbers, unit is in pb
# LO QCD:    94.315895080566406      pb, NLO QCD:   73.849487304687500      pb,NLOW:   72.170376062393188      pb
# Total Cross Section is:   166.48627114295959     

# for M_ttbar distribution
# M_tt(min)                     delta\sigma_LO            delta\sigma_NLOW
   340.00000000000000         3.3494252594871519        2.8806832386058354     
   360.00000000000000         8.4629826220659403        6.7790237154889486     
   380.00000000000000         9.4061415627021567        7.6530998066688509     
   400.00000000000000         9.1270111337418953        7.1312597248723399     
   420.00000000000000         8.3844535372044415        6.3667492004030333     
   440.00000000000000         7.4712743962096075        5.6480785771206845     
   460.00000000000000         6.5486687205162717        4.9260738034476645     
   480.00000000000000         5.6774558283782914        4.3519694190191167     
   500.00000000000000         4.8977024410490309        3.6552701070529454     
   520.00000000000000         4.2133713215831179        3.2188064768890783     
   540.00000000000000         3.5988121759714691        2.6878424976302928     
   560.00000000000000         3.0946141989284852        2.3337011024291283     
   580.00000000000000         2.6546223032745178        1.9209910663693854     
   600.00000000000000         2.2746557465325252        1.6799987242186905     
   620.00000000000000         1.9541102876603624        1.4421727234132729     
   640.00000000000000         1.6807220392351605        1.2634098686004234     
   660.00000000000000         1.4507155970388665        1.0793106784527065     
   680.00000000000000         1.2501392368076245       0.91860219913738084     
   700.00000000000000         1.0813449801224115       0.79918650319325168     
   720.00000000000000        0.94033400936418121       0.67297070774788348     
   740.00000000000000        0.81193116152459932       0.59334441014146289     
   760.00000000000000        0.70688824654248561       0.51433366759323307     
   780.00000000000000        0.61716827989166090       0.43746363826513024     
   800.00000000000000        0.53829573263866881       0.38540890449925702     
   820.00000000000000        0.47143659942797866       0.33911872345398414     
   840.00000000000000        0.41267868668067026       0.29049368652315949     
   860.00000000000000        0.36013464438478315       0.26263940652063650     
   880.00000000000000        0.31694663127362943       0.22248825309543557     
   900.00000000000000        0.27933035380138710       0.20337738557145191     
   920.00000000000000        0.24831330202996441       0.17675679100343095     
   940.00000000000000        0.21789213858185824       0.15360507745431731     
   960.00000000000000        0.19261904506372202       0.14138918743065879     
   980.00000000000000        0.17094857557051923       0.11897718892732234     

#  ===========================================
# for transverse momentum distribution of top
# p_T(min)                     delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   60.000000000000000         12.299169739431731        9.9719625622483843     
   80.000000000000000         12.275384642952352        9.8380725548484858     
   100.00000000000000         11.053710496925282        8.3737131061573731     
   120.00000000000000         9.2535216857401092        6.8810610724152141     
   140.00000000000000         7.3486938638693173        5.3985567916713464     
   160.00000000000000         5.6255767657975912        4.1196721832588610     
   180.00000000000000         4.2081122392308243        3.0132142706190579     
   200.00000000000000         3.1001506820397697        2.2434784157197400     
   220.00000000000000         2.2701173462743331        1.5429474024526759     
   240.00000000000000         1.6529476529446443        1.1136811857834403     
   260.00000000000000         1.2108455631880786       0.80298446849514071     
   280.00000000000000        0.88374547300381612       0.57063016677556888     
   300.00000000000000        0.65119947633552144       0.41148971367420151     
   320.00000000000000        0.48250229991453852       0.30089679828774307     
   340.00000000000000        0.35659543562214380       0.21044472098513645     
   360.00000000000000        0.26779902124334393       0.15950842937972806     
   380.00000000000000        0.20275385044719413       0.11838375409423402     
   400.00000000000000        0.15352611489221346        8.3014464803059657E-002
   420.00000000000000        0.11727887280223269        6.7244305660694642E-002
   440.00000000000000         9.0423165699278468E-002   4.6967885808427291E-002
   460.00000000000000         6.9676595108215028E-002   3.5939587157742515E-002
   480.00000000000000         5.4152209671470712E-002   2.7408998344567417E-002

#  ===========================================
# for PT_tt 
# pT_tt(min)                     delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000           94.329989550087873        40.111429994543705     
   50.000000000000000           0.0000000000000000        18.726731667681356     
   100.00000000000000           0.0000000000000000        6.6884725490160939     
   150.00000000000000           0.0000000000000000        3.0587179897046757     
   200.00000000000000           0.0000000000000000        1.5626856775205109     
   250.00000000000000           0.0000000000000000       0.85242992427522113     
   300.00000000000000           0.0000000000000000       0.48314517269165969     
   350.00000000000000           0.0000000000000000       0.28067258179376631     
   400.00000000000000           0.0000000000000000       0.16915705948964660     
   450.00000000000000           0.0000000000000000       0.10282133503408118     

#  ===========================================
# for rapidity distribution of top  
# y(min)                       delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW} 
  -3.0000000000000000        0.47051811920015946       0.46077604540457212      
  -2.5000000000000000         2.2053689857811629        1.8940788111821936      
  -2.0000000000000000         5.5127649093459059        4.3684832028968268      
  -1.5000000000000000         9.6857936426823930        7.4010428951123872      
  -1.0000000000000000         13.495953117128570        10.132545808251539      
 -0.50000000000000000         15.770614643095474        11.834189562020473      
   0.0000000000000000         15.781588954112440        11.775383040324520      
  0.50000000000000000         13.490284030783608        10.100852064213836      
   1.0000000000000000         9.6750369832175664        7.4575921942678356      
   1.5000000000000000         5.5099357704339846        4.3699412923326237      
   2.0000000000000000         2.2064009970297200        1.8889365452796711      
   2.5000000000000000        0.47162875304339485       0.46616900989108861      


#  ===========================================
# for rapidity distribution of  anti-top 
# y(min)                                  delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -3.0000000000000000      0.47025527249388915       0.43255025806226644     
  -2.5000000000000000      2.2048590016287402        1.8016933926556049     
  -2.0000000000000000      5.5216170906587134        4.2405915254118307     
  -1.5000000000000000      9.6658127140392303        7.2084533444744636     
  -1.0000000000000000      13.490744348503018        10.340343291293792     
 -0.50000000000000000      15.791940634947073        12.062171729854114     
   0.0000000000000000      15.765255949226987        11.892258144486068     
  0.50000000000000000      13.502168210227435        10.275568694928511     
   1.0000000000000000      9.6746912586168996        7.3821031732695692     
   1.5000000000000000      5.5119995516128757        4.3101354532588347     
   2.0000000000000000      2.2057368983059105        1.7824222430447596     
   2.5000000000000000      0.47031194056978154       0.42759619455265213




#  Antitop transverse momentum distribution
#      Bin low edge            QCD [LO]      QCD [NLO]   
                  60          12.28994133         0.0
                  80          12.25585774         0.0
                 100           11.0414518         0.0
                 120          9.245129581         0.0
                 140          7.337786135         0.0
                 160           5.62027623         0.0
                 180           4.20227998         0.0
                 200          3.099625748         0.0
                 220          2.265840669         0.0
                 240          1.653336586         0.0
                 260          1.206076996         0.0
                 280         0.8836422111         0.0
                 300         0.6490137521         0.0
                 320         0.4807877548         0.0
                 340         0.3578472671         0.0
                 360         0.2674191135         0.0
                 380         0.2016922097         0.0
                 400         0.1534289784         0.0
                 420         0.1169132697         0.0
                 440        0.08982103173         0.0
                 460        0.06965146271         0.0
                 480        0.05393339528         0.0
                 500         0.2109070367         0.0



#  Distribution of top/antitop rapidity difference
#      Bin low edge            QCD [LO]      QCD [NLO]  
                  -3       0.06158274789         0.0
                -2.5         0.553068543         0.0
                  -2         2.497114058         0.0
                -1.5         7.170172671         0.0
                  -1         14.49172043         0.0
                -0.5         22.33419318         0.0
                   0         22.33812067         0.0
                 0.5         14.48841584         0.0
                   1         7.174338971         0.0
                 1.5         2.497532715         0.0
                   2         0.551242821         0.0
