 Scenerio III: mu2=500GeV,m3=800GeV
 mu= 325 GeV
 for all of the numbers, unit is in pb
 LO QCD:    448.42193603515625      pb, NLO QCD:   288.54809570312500      pb,NLOW:   280.48074340820312      pb
 Total Cross Section is:   728.90267944335938     

 for M_ttbar distribution
 M_tt(min)             M_tt(max)                        delta\sigma_LO            delta\sigma_NLOW
   320.00000000000000        340.00000000000000        0.0000000000000000        0.0000000000000000     
   340.00000000000000        360.00000000000000        12.736081013738028        10.015004912902237     
   360.00000000000000        380.00000000000000        33.333380113452002        22.668970006483487     
   380.00000000000000        400.00000000000000        38.374555707397782        25.675195554857449     
   400.00000000000000        420.00000000000000        38.447166012320437        24.980984711319927     
   420.00000000000000        440.00000000000000        36.362050208501749        25.127591253467568     
   440.00000000000000        460.00000000000000        33.234920990723694        20.698695168621821     
   460.00000000000000        480.00000000000000        29.881732821902318        18.586089974243151     
   480.00000000000000        500.00000000000000        26.483563432097782        16.208816151614087     
   500.00000000000000        520.00000000000000        23.431217305895938        14.297190526354832     
   520.00000000000000        540.00000000000000        20.525627643380517        12.042234626333350     
   540.00000000000000        560.00000000000000        17.989496967798583        10.639159123844999     
   560.00000000000000        580.00000000000000        15.813962998534027        9.4244729171431469     
   580.00000000000000        600.00000000000000        13.800046725754719        8.3256559037888831     
   600.00000000000000        620.00000000000000        12.072544408327822        7.3296948804527293     
   620.00000000000000        640.00000000000000        10.588160888865769        6.0738833730851312     
   640.00000000000000        660.00000000000000        9.3139899440822074        5.5672060030071524     
   660.00000000000000        680.00000000000000        8.1933836558950546        4.9441043832692646     
   680.00000000000000        700.00000000000000        7.1949591536226141        4.3976769527271644     
   700.00000000000000        720.00000000000000        6.3257565705025316        3.6413297337653789     
   720.00000000000000        740.00000000000000        5.5993306426110534        3.2569518807328892     
   740.00000000000000        760.00000000000000        4.9682016356562908        2.9029800367690171     
   760.00000000000000        780.00000000000000        4.3941677834497668        2.4792446072935483     
   780.00000000000000        800.00000000000000        3.8947414579188968        2.1365312777775287     
   800.00000000000000        820.00000000000000        3.4735999734488869        1.9303917662379966     
   820.00000000000000        840.00000000000000        3.0864501686913446        1.8661860452526002     
   840.00000000000000        860.00000000000000        2.7487381195970215        1.4838746115951076     
   860.00000000000000        880.00000000000000        2.4528606928024108        1.4173726010044654     
   880.00000000000000        900.00000000000000        2.2016838673775241        1.2299763568871713     
   900.00000000000000        920.00000000000000        1.9733868699363852        1.1398846191698058     
   920.00000000000000        940.00000000000000        1.7699676142198557        1.0066047395756961     
   940.00000000000000        960.00000000000000        1.5910055033385788       0.91099068146218654     
   960.00000000000000        980.00000000000000        1.4323737304992985       0.81835123304303758     
   980.00000000000000        1000.0000000000000        1.2760272036665663       0.70257751229481247     
   1000.0000000000000        1020.0000000000000        1.1666718921625512       0.60430346776093091     
   1020.0000000000000        1040.0000000000000        1.0549043133286466       0.57606529523212857     
   1040.0000000000000        1060.0000000000000       0.94832651622257691       0.49610677417412136     
   1060.0000000000000        1080.0000000000000       0.86506641047853927       0.46877724545013627     
   1080.0000000000000        1100.0000000000000       0.78607240763080388       0.42491489898623697     
   1100.0000000000000        1120.0000000000000       0.71126871301761230       0.42277417614097329     
   1120.0000000000000        1140.0000000000000       0.64698898495819734       0.32554399005576723     
   1140.0000000000000        1160.0000000000000       0.59218411033864549       0.29245371297102918     
   1160.0000000000000        1180.0000000000000       0.53431372074618499       0.27004495330803846     
   1180.0000000000000        1200.0000000000000       0.48714114503236294       0.24377820589527596     
   1200.0000000000000        1220.0000000000000       0.44360709979980706       0.21627183627819144     
   1220.0000000000000        1240.0000000000000       0.41003999390521173       0.21324950120707353     
   1240.0000000000000        1260.0000000000000       0.37594219339778212       0.18501785488424399     
   1260.0000000000000        1280.0000000000000       0.34119909485100697       0.18260925305591347     
   1280.0000000000000        1300.0000000000000       0.31305078806931153       0.15948759213448099     

  ===========================================
 for transverse momentum distribution of top
 p_T(min)              p_T(max)                        delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        20.000000000000000        10.992091482228979        8.6076763210821756     
   20.000000000000000        40.000000000000000        31.046414613290516        21.479551637140382     
   40.000000000000000        60.000000000000000        46.415495327022690        31.340695682263856     
   60.000000000000000        80.000000000000000        54.431943121306773        34.318568857414618     
   80.000000000000000        100.00000000000000        55.525928739737139        36.115452777520957     
   100.00000000000000        120.00000000000000        51.198497255721541        34.406988414580525     
   120.00000000000000        140.00000000000000        44.022909855715817        26.768294247738087     
   140.00000000000000        160.00000000000000        35.902712105221561        21.311622575068771     
   160.00000000000000        180.00000000000000        28.305822362371131        16.107982652164072     
   180.00000000000000        200.00000000000000        21.798964623250082        12.438520383577211     
   200.00000000000000        220.00000000000000        16.562607110350083        9.4264282387051743     
   220.00000000000000        240.00000000000000        12.440571039994346        7.1647929124849012     
   240.00000000000000        260.00000000000000        9.3660198991210883        5.1941828116348772     
   260.00000000000000        280.00000000000000        7.0325905164884048        3.8763665311732303     
   280.00000000000000        300.00000000000000        5.2960003750643034        3.0502837831095220     
   300.00000000000000        320.00000000000000        4.0141957427667121        2.2143390613608633     
   320.00000000000000        340.00000000000000        3.0540512217806075        1.6117744318514466     
   340.00000000000000        360.00000000000000        2.3362298588962944        1.2321904812613389     
   360.00000000000000        380.00000000000000        1.8055786567976781       0.91466842942144511     
   380.00000000000000        400.00000000000000        1.4001206919391371       0.72227423350263142     
   400.00000000000000        420.00000000000000        1.0896263686331045       0.55979719645230919     
   420.00000000000000        440.00000000000000       0.85940557234404669       0.42191134316599377     
   440.00000000000000        460.00000000000000       0.67831965809011541       0.32513788359689383     
   460.00000000000000        480.00000000000000       0.54276479636738129       0.24119235417629764     
   480.00000000000000        500.00000000000000       0.43175245581074845       0.20722109413965065     

  ===========================================
 for PT_tt 
 pT_tt(min)              pT_tt(max)                    delta\sigma_{LO QCD}        delta\sigma_{NLOW}
   0.0000000000000000        50.000000000000000        448.56420440394214        70.015390835899041     
   50.000000000000000        100.00000000000000        0.0000000000000000        114.08271092954929     
   100.00000000000000        150.00000000000000        0.0000000000000000        44.208816397399332     
   150.00000000000000        200.00000000000000        0.0000000000000000        21.655743623585931     
   200.00000000000000        250.00000000000000        0.0000000000000000        11.868220245483251     
   250.00000000000000        300.00000000000000        0.0000000000000000        6.8964419201407310     
   300.00000000000000        350.00000000000000        0.0000000000000000        4.2003074005581196     
   350.00000000000000        400.00000000000000        0.0000000000000000        2.6338702748690421     
   400.00000000000000        450.00000000000000        0.0000000000000000        1.6864904253025550     
   450.00000000000000        500.00000000000000        0.0000000000000000        1.1103218089448923     

  ===========================================
 for rapidity distribution of top and anti-top 
 y(min)              y(max)                            delta\sigma^t_{LO QCD}      delta\sigma^t_{NLOW}                  delta\sigma^tbar_{LO QCD}   delta\sigma^tbar_{NLOW}
  -100.00000000000000       -3.0000000000000000        1.6599632903550876        1.3811357193175808        1.6443089055689137        1.3064222480936676     
  -3.0000000000000000       -2.5000000000000000        6.6483502144005673        4.5833575362186236        6.6566658349827978        4.5319903993246156     
  -2.5000000000000000       -2.0000000000000000        16.601574654068806        11.124169634343954        16.538367740447754        10.754277403522948     
  -2.0000000000000000       -1.5000000000000000        30.347808262576990        18.741437448036901        30.419039757196224        19.735946200834601     
  -2.5000000000000000       -1.0000000000000000        45.354742566895517        28.744666582305115        45.382308837496730        26.817242598038998     
  -1.0000000000000000      -0.50000000000000000        58.236281619287325        36.433862090477781        58.101163489983080        35.683300654435129     
 -0.50000000000000000        0.0000000000000000        65.519143336841339        40.140125377938425        65.563090009534164        41.018646383834927     
   0.0000000000000000       0.50000000000000000        65.463490288081076        39.614087737461603        65.586794359240955        41.815907169382001     
  0.50000000000000000        1.0000000000000000        58.170658000583018        36.032651802230632        58.085746042428227        35.533923885863054     
   1.0000000000000000        1.5000000000000000        45.299722308641520        27.720602738515353        45.330044505611092        28.117019753610396     
   1.5000000000000000        2.0000000000000000        30.358435648986298        19.401031658927511        30.375959460259640        19.096805275296468     
   2.0000000000000000        2.5000000000000000        16.609613178584087        10.846677751638172        16.586012922228630        10.745024425263630     
   2.5000000000000000        3.0000000000000000        6.6478232042521306        4.7025097716207362        6.6508470396451624        4.4149240549908200     
   3.0000000000000000        100.00000000000000        1.6465978305711406        1.3662193692838123        1.6438554995007986        1.2611047662943693     
