#  transverse momentum of top-antitop system
#
#  PARAMETERS:
#  -----------
#  PDFSETNAME =  CT10nlo
#  PDFSETTYPE =  1
#  PDFSUBSET =  0
#  N_ITERATIONS =  10
#  N_EVALUATIONS =  10000000
#  sqrt(Shad) =  14000
#  alphas(265 GeV) =  0.101692759638129
#  mt =  173.34
#  mphi1 =  550
#  mphi2 =  510
#  wphi1 =  37.89
#  wphi2 =  55.11
#  at1 =  1.4286
#  at2 =  0
#  bt1 =  0
#  bt2 =  1.4286
#
#  COLUMNS:
#  --------
#   1. lower bin bound [GeV]
#
#   2. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 265 GeV
#   3. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 132.5 GeV
#   4. LO-2HDM full Vertex without interference [pb/GeV] @ mu = 530 GeV
#
#   5. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 265 GeV
#   6. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 132.5 GeV
#   7. LO-2HDM full Vertex with interference [pb/GeV] @ mu = 530 GeV
#
#   8. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 265 GeV
#   9. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 132.5 GeV
#  10. LO-2HDM eff Vertex without interference [pb/GeV] @ mu = 530 GeV
#
#  11. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 265 GeV
#  12. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 132.5 GeV
#  13. LO-2HDM eff Vertex with interference [pb/GeV] @ mu = 530 GeV
#
#  14. NLO-2HDM without interference [pb/GeV] @ mu = 265 GeV
#  15. NLO-2HDM without interference [pb/GeV] @ mu = 132.5 GeV
#  16. NLO-2HDM without interference [pb/GeV] @ mu = 530 GeV
#
#  17. NLO-2HDM with interference [pb/GeV] @ mu = 265 GeV
#  18. NLO-2HDM with interference [pb/GeV] @ mu = 132.5 GeV
#  19. NLO-2HDM with interference [pb/GeV] @ mu = 530 GeV
#
#  20. LO-QCD [pb/(binsize x GeV)] @ mu = 265 GeV
#  21. LO-QCD [pb/(binsize x GeV)] @ mu = 132.5 GeV
#  22. LO-QCD [pb/(binsize x GeV)] @ mu = 530 GeV
#
#  23. NLO-QCDW [pb/(binsize x GeV)] @ mu = 265 GeV
#  24. NLO-QCDW [pb/(binsize x GeV)] @ mu = 132.5 GeV
#  25. NLO-QCDW [pb/(binsize x GeV)] @ mu = 530 GeV
#
0	0.043764717256095	0.056130529259964	0.0346856042152728	0.00908406968845582	0.0105959711839011	0.00777594116093923	0.018329947102042	0.0235661755477374	0.014496174194649	0.0266656877916622	0.0329323739008562	0.0218133370837107	0.00456749	-1.99733e-06	0.00674976	0.0218211	0.0229059	0.0205266	479.89660377896905	610.02003141200885	383.57561319341016	43.657583067976326	-93.370346768321028	115.33454089030047
50	0	0	0	0	0	0	0	0	0	0	0	0	0.00702283	0.0100982	0.00502701	0.00717183	0.00988075	0.00531738	0.0000000000000000	0.0000000000000000	0.0000000000000000	125.97500600390532	179.47673365446951	90.856546815089146
100	0	0	0	0	0	0	0	0	0	0	0	0	0.00282691	0.00409025	0.00201207	0.00231824	0.00320516	0.00171134	0.0000000000000000	0.0000000000000000	0.0000000000000000	48.901988315627349	70.327266619536800	35.016369030839236
150	0	0	0	0	0	0	0	0	0	0	0	0	0.00148707	0.00216269	0.00105286	0.00100565	0.00139955	0.00074114	0.0000000000000000	0.0000000000000000	0.0000000000000000	24.015718326741691	34.822949677282324	17.071539778756385
200	0	0	0	0	0	0	0	0	0	0	0	0	0.000911942	0.0013344	0.000642585	0.000561759	0.000788401	0.000409772	0.0000000000000000	0.0000000000000000	0.0000000000000000	13.182935010113738	19.205686791449121	9.3038667567683007
250	0	0	0	0	0	0	0	0	0	0	0	0	0.000593025	0.000872009	0.000416523	0.000332564	0.000468083	0.000241879	0.0000000000000000	0.0000000000000000	0.0000000000000000	7.6816807838964731	11.279846920281752	5.3965269770950544
300	0	0	0	0	0	0	0	0	0	0	0	0	0.000400364	0.000591374	0.000279494	0.000201885	0.000287126	0.000145805	0.0000000000000000	0.0000000000000000	0.0000000000000000	4.6787329867093224	6.9454285284609751	3.2702104045993803
350	0	0	0	0	0	0	0	0	0	0	0	0	0.000282833	0.000420251	0.000196698	0.000130974	0.000186847	9.4361e-05	0.0000000000000000	0.0000000000000000	0.0000000000000000	2.9457218633895796	4.3676210688830510	2.0399079450997522
400	0	0	0	0	0	0	0	0	0	0	0	0	0.00020316	0.000303175	0.000140706	9.30699e-05	0.000133927	6.60833e-05	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.8855615033224671	2.8321735397394847	1.3041695761962877
450	0	0	0	0	0	0	0	0	0	0	0	0	0.000146548	0.000219711	0.000101166	6.445e-05	9.36901e-05	4.60173e-05	0.0000000000000000	0.0000000000000000	0.0000000000000000	1.2449156034181119	1.8691806247667997	0.85513954803373537
														
